area,eccRange,route,emptyCells,medVertPerCell,reportable,experiment,asymmetry,n,equal,equal_lo,equal_hi,equal_p,weighted,weighted_lo,weighted_hi,weighted_p,tau,mean_sigma,weight_ratio
V3a,4-8,harmonic,4,18.5,0,dg-da,rad-tang,8,-0.129821596070232,-0.211463362976784,-0.0481798291636795,0.00707417508345279,-0.134728339627954,-0.209078024427526,-0.0603786548283815,0.00363334999907416,0.0228183994981454,0.0949518470849456,4.76802874542352
V3a,4-8,harmonic,4,18.5,0,dg-da,polc-polo,8,0.0358583067969527,0.00547556685456892,0.0662410467393364,0.0268783162290773,0.024310564597169,-0.0232014413870122,0.0718225705813501,0.265580911158658,0,0.0677270424902074,7.77168356444353
V3a,2-10,harmonic,1,44.5,1,dg,horiz-vert,8,-0.0988690739358456,-0.182693144578254,-0.0150450032934376,0.0269457267317576,-0.0898601110802421,-0.168632092879297,-0.0110881292811878,0.0307512166604644,0.0573906884420681,0.0822160747682524,3.207907791232
V3a,2-10,harmonic,1,44.5,1,dg,card-obl,8,-0.150439030148562,-0.252171128288278,-0.0487069320088474,0.0100368914482005,-0.134691713318392,-0.232796607264928,-0.0365868193718568,0.0141259221481851,0.103952673818278,0.0632561505526454,2.34645610899926
V3a,2-10,harmonic,1,44.5,1,dg,rad-tang,8,0.0352832655501694,-0.0118881812742097,0.0824547123745486,0.120266307118992,0.0381096376989387,-0.00830547413087086,0.0845247495287483,0.0933285277741478,0.0456546857049524,0.0331555541193219,1.75592865283292
V3a,2-10,harmonic,1,44.5,1,dg,polc-polo,8,0.0265144551864677,-0.000349189827408992,0.0533781002003444,0.0523136106841801,0.0301448780006331,0.0045026781191014,0.0557870778821649,0.0273043885135285,0.0197223189900633,0.0253681547484819,2.65198870756046
V3a,2-10,harmonic,1,44.5,1,da,horiz-vert,8,-0.0150636474559536,-0.0476024594263426,0.0174751645144354,0.309883690306778,-0.00759202291424521,-0.0380915889531134,0.022907543124623,0.574617533103347,0.0271379652414931,0.0278994438000074,2.60961004979178
V3a,2-10,harmonic,1,44.5,1,da,card-obl,8,0.00180734767176274,-0.0219111353768053,0.0255258307203308,0.862113215323256,-0.000204299206665617,-0.0219627652870659,0.0215541668737347,0.982906112167686,0,0.0284744836538481,4.0919085233526
V3a,2-10,harmonic,1,44.5,1,da,rad-tang,8,0.189255915556162,0.116356270722358,0.262155560389965,0.000472682793714632,0.194659509696886,0.133494064916402,0.255824954477369,0.000134400852778827,0.00650834700008227,0.0869551242978263,5.72715091175086
V3a,2-10,harmonic,1,44.5,1,da,polc-polo,8,-0.0100593087573184,-0.0478232974684858,0.0277046799538491,0.548777939811755,0.0101407828033001,-0.0325822698066247,0.0528638354132249,0.592119662242123,0,0.0612435364514844,9.49047424960952
V3a,2-10,harmonic,1,44.5,1,dg-da,horiz-vert,8,-0.083805426479892,-0.178080268239097,0.0104694152793133,0.0736503345313708,-0.0717300599612022,-0.162398130899553,0.0189380109771489,0.103568133108831,0.0719606668575817,0.0868208610568258,2.29359282156714
V3a,2-10,harmonic,1,44.5,1,dg-da,card-obl,8,-0.152246377820325,-0.258874635165546,-0.0456181204751042,0.0118187487596874,-0.136043303314229,-0.239300326648378,-0.0327862799800811,0.0169515148998418,0.107027895851207,0.0693695668293539,2.25892896270638
V3a,2-10,harmonic,1,44.5,1,dg-da,rad-tang,8,-0.153972650005992,-0.207258054311993,-0.100687245699991,0.000245788507519361,-0.166973380075378,-0.236082376477622,-0.0978643836731335,0.00072543735723829,0,0.0930617236602123,5.06354702193407
V3a,2-10,harmonic,1,44.5,1,dg-da,polc-polo,8,0.036573763943786,0.000841312379170962,0.0723062155084011,0.0460719588367638,0.0231000541572398,-0.0264115059340621,0.0726116142485418,0.306401665544773,0,0.0662896223584599,5.48666222164979
V3b,4-8,harmonic,18,10,0,dg,horiz-vert,8,-0.0115178621208742,-0.0943013484301563,0.0712656241884079,0.751783046781379,0.0140014482542833,-0.0456005799288137,0.0736034764373804,0.595859644415067,0.0332881799302116,0.0932578255643725,19.6803539970024
V3b,4-8,harmonic,18,10,0,dg,card-obl,8,-0.0429670515916573,-0.126595673074225,0.0406615698909107,0.263786952619511,-0.0391979214982762,-0.121334485769774,0.0429386427732214,0.296308894700178,0.0828283209055171,0.056087581792174,1.9156355437595
V3b,4-8,harmonic,18,10,0,dg,rad-tang,8,-0.0236228663695871,-0.127228246094556,0.0799825133553817,0.606495399408651,0.0106484938406738,-0.0777115683101859,0.0990085559915335,0.783916262406441,0.0891630010272272,0.0860686105460086,5.65780525562707
V3b,4-8,harmonic,18,10,0,dg,polc-polo,8,-0.0248573521323415,-0.0861310821028462,0.0364163778381632,0.369373801437018,-0.0184977396131695,-0.0628143581201237,0.0258188788937847,0.356525472691388,0.039361793827814,0.0618254096707251,14.7418287954663
V3b,4-8,harmonic,18,10,0,da,horiz-vert,8,-0.00736545044163562,-0.0929641352499928,0.0782332343667215,0.844558277446363,-0.0184023015467763,-0.0742888692481684,0.0374842661546159,0.461706474478098,0.0491428613536306,0.0898238526754875,16.8933977059213
V3b,4-8,harmonic,18,10,0,da,card-obl,8,-0.00290595810506758,-0.0373966610644683,0.0315847448543332,0.847748156339598,0.00731362579592041,-0.019060797062173,0.0336880486540138,0.532961531518243,0,0.0564351921197948,28.2454223403975
V3b,4-8,harmonic,18,10,0,da,rad-tang,8,0.106291636886537,0.0672310236152781,0.145352250157797,0.000355408876555502,0.102755436720564,0.0582812911878148,0.147229582253314,0.000942499455010237,0,0.116601544405305,72.1962579445174
V3b,4-8,harmonic,18,10,0,da,polc-polo,8,0.00181006952531003,-0.0565089932016978,0.0601291322523179,0.943547568259745,0.0188313849777093,-0.014794861791774,0.0524576317471926,0.227023547873205,0.0186595271502999,0.0672159688742647,34.5237263519469
V3b,4-8,harmonic,18,10,0,dg-da,horiz-vert,8,-0.00415241167923858,-0.137771447502095,0.129466624143618,0.943476521541464,0.0300372996976041,-0.0784026747403677,0.138477274135576,0.533399475317719,0.093698696555307,0.129481066331965,8.57612539874873
V3b,4-8,harmonic,18,10,0,dg-da,card-obl,8,-0.0400610934865897,-0.147698624887259,0.0675764379140795,0.408013639811636,-0.0343227025977201,-0.137836674118314,0.069191268922874,0.458714443253235,0.101221365245917,0.0795659961346049,2.63849015147021
V3b,4-8,harmonic,18,10,0,dg-da,rad-tang,8,-0.129914503256124,-0.24112790405993,-0.0187011024523184,0.0280051118997468,-0.100651838751157,-0.155049413332078,-0.0462542641702361,0.00325314954272438,0,0.144926622395689,97.3938166500222
V3b,4-8,harmonic,18,10,0,dg-da,polc-polo,8,-0.0266674216576515,-0.0780045447350046,0.0246697014197016,0.25901904064428,-0.0285025300083093,-0.058294710911083,0.00128965089446453,0.0581369557436127,0,0.0913256138914988,170.249509558711
V3b,2-10,harmonic,10,24.5,0,dg,horiz-vert,8,-0.0327736443058558,-0.135020332861508,0.0694730442497961,0.473223530227252,-0.0240454794033256,-0.121818729506966,0.0737277707003147,0.579116977188732,0.0949346705061815,0.0771043929897975,2.91678881864378
V3b,2-10,harmonic,10,24.5,0,dg,card-obl,8,-0.0392543121787008,-0.106734944163603,0.0282263198062015,0.21136783583172,-0.0273453307931162,-0.0900492125633096,0.0353585509770773,0.336745328755036,0.0539282463057471,0.0600573711189,3.71701382352906
V3b,2-10,harmonic,10,24.5,0,dg,rad-tang,8,0.0262340899189117,-0.00514027043890347,0.0576084502767269,0.0885449387431591,0.00755165261009043,-0.00446077313916859,0.0195640783593495,0.18073008275594,0,0.0414600095223205,176.881188506277
V3b,2-10,harmonic,10,24.5,0,dg,polc-polo,8,0.001567939027256,-0.0274986828676137,0.0306345609221257,0.902088317493049,-0.00472234111113097,-0.027038628487238,0.017593946264976,0.632154732194292,0,0.0423339602332223,23.5741049163854
V3b,2-10,harmonic,10,24.5,0,da,horiz-vert,8,-0.0186423800650128,-0.0319244648275635,-0.005360295302462,0.0127839030566655,-0.0207965251212739,-0.0405418435345497,-0.0010512067079982,0.0415653606420479,0,0.0330848160370008,9.79512489561943
V3b,2-10,harmonic,10,24.5,0,da,card-obl,8,-0.0245780413452214,-0.0482734840957109,-0.00088259859473188,0.0439329296809501,-0.00855487595055394,-0.0298777830257753,0.0127680311246674,0.374366544263654,0,0.0410689871701891,32.1527805951043
V3b,2-10,harmonic,10,24.5,0,da,rad-tang,8,0.107322634415512,0.0477197162347193,0.166925552596304,0.0037567442628574,0.0994628918564576,0.0561402723523946,0.142785511360521,0.000977809335559687,0,0.0978234058375363,57.8861935930252
V3b,2-10,harmonic,10,24.5,0,da,polc-polo,8,0.0143830660427937,-0.0435015947744966,0.0722677268600841,0.575284568663571,0.0177172168057543,-0.0369376322239923,0.072372065835501,0.468418538549078,0.0483189124065535,0.04959056164256,2.59173852885498
V3b,2-10,harmonic,10,24.5,0,dg-da,horiz-vert,8,-0.014131264240843,-0.124641570738312,0.0963790422566261,0.771155945512203,-0.00286382416797181,-0.109091987392921,0.103364339056978,0.950952837440355,0.102144311345031,0.0839028752220525,2.81508985552209
V3b,2-10,harmonic,10,24.5,0,dg-da,card-obl,8,-0.0146762708334794,-0.100644685686197,0.0712921440192383,0.698494064155357,-0.0053019428336692,-0.0872409163750466,0.0766370307077082,0.882711203296491,0.0726674184435049,0.0727567834150084,2.80582700569672
V3b,2-10,harmonic,10,24.5,0,dg-da,rad-tang,8,-0.0810885444966,-0.149194847356904,-0.0129822416362964,0.0259453855445531,-0.0924074545930856,-0.140475484032627,-0.0443394251535444,0.00264923526117689,0,0.106246652273125,62.7561514407808
V3b,2-10,harmonic,10,24.5,0,dg-da,polc-polo,8,-0.0128151270155377,-0.0656790979353198,0.0400488439042444,0.584428588830957,-0.0277211040150489,-0.0648546835893873,0.00941247555928943,0.120872380862863,0,0.0652026686037664,18.5651656783899
MT,4-8,harmonic,30,1,0,dg,horiz-vert,8,NaN,NaN,NaN,0.351130411061063,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg,card-obl,8,NaN,NaN,NaN,0.0145790399285801,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg,rad-tang,8,NaN,NaN,NaN,0.739309519576726,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg,polc-polo,8,NaN,NaN,NaN,0.754775463237789,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,da,horiz-vert,8,NaN,NaN,NaN,0.161998120443735,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,da,card-obl,8,NaN,NaN,NaN,0.284477632755394,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,da,rad-tang,8,NaN,NaN,NaN,0.413627149653584,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,da,polc-polo,8,NaN,NaN,NaN,0.0779092150063269,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg-da,horiz-vert,8,NaN,NaN,NaN,0.068223793146789,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg-da,card-obl,8,NaN,NaN,NaN,0.451668598220273,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg-da,rad-tang,8,NaN,NaN,NaN,0.458568691273133,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,4-8,harmonic,30,1,0,dg-da,polc-polo,8,NaN,NaN,NaN,0.210771965724991,NaN,NaN,NaN,NaN,0,NaN,NaN
MT,2-10,harmonic,19,9,0,dg,horiz-vert,8,-0.0159201924136201,-0.1255102780544,0.0936698932271601,0.741301343815334,-0.0207590984354002,-0.104037500289012,0.062519303418212,0.574090635642644,0.036825131786536,0.125806500949557,12.2051329232502
MT,2-10,harmonic,19,9,0,dg,card-obl,8,-0.13336387191302,-0.202720618501998,-0.0640071253240426,0.00264597320114524,-0.10038441748008,-0.14809699062408,-0.0526718443360808,0.00160999919597304,0,0.0853144814858203,15.9579203791765
MT,2-10,harmonic,19,9,0,dg,rad-tang,8,-0.0388752287218516,-0.130364329561706,0.0526138721180028,0.348469815327233,-0.000751477573639393,-0.0454930346224632,0.0439900794751845,0.969428433608847,0.0305327628693443,0.10508828394889,48.1598041107299
MT,2-10,harmonic,19,9,0,dg,polc-polo,8,0.0275374142686312,-0.0813460892478081,0.136420917785071,0.56865524639672,0.0161170572041002,-0.090257457376653,0.122491571784853,0.730702096525922,0.117286434654363,0.0566250214643429,1.84833216322505
MT,2-10,harmonic,19,9,0,da,horiz-vert,8,0.0960121667864841,-0.0318645486964849,0.223888882269453,0.11909245876832,0.0607390392779435,-0.0557471283852532,0.17722520694114,0.257380321467503,0.122228535288278,0.091959580719077,3.84673599958593
MT,2-10,harmonic,19,9,0,da,card-obl,8,-0.0399816307027272,-0.101677548234186,0.0217142868287317,0.169291881041004,-0.0153325494128083,-0.0679510420191358,0.0372859431935192,0.512987906427562,0.0416498624923228,0.0609204445603552,4.96400350365077
MT,2-10,harmonic,19,9,0,da,rad-tang,8,0.12221893192306,0.0247661841939568,0.219671679652163,0.0209392379177396,0.124026083577238,0.0402426380674539,0.207809529087022,0.0099877354519855,0.0148843329022846,0.115613169376048,6.13071895310544
MT,2-10,harmonic,19,9,0,da,polc-polo,8,-0.0487281618858854,-0.131899100475588,0.0344427767038174,0.208471586540454,-0.0403307375324024,-0.121447266556828,0.0407857914920231,0.278155936824639,0.070718651086283,0.0699713809362867,2.14630165471922
MT,2-10,harmonic,19,9,0,dg-da,horiz-vert,8,-0.111932359200104,-0.22479309113593,0.000928372735721689,0.0514516812257872,-0.0969130667264059,-0.18830512323582,-0.00552101021699154,0.0405465852922147,0,0.155832731373096,19.0492250466847
MT,2-10,harmonic,19,9,0,dg-da,card-obl,8,-0.0933822412102932,-0.166675044861787,-0.0200894375587991,0.0195854892384815,-0.0905525388535814,-0.154730121879813,-0.0263749558273498,0.0124809112161615,0,0.104832539397964,14.0052041822594
MT,2-10,harmonic,19,9,0,dg-da,rad-tang,8,-0.161094160644911,-0.29098690357682,-0.0312014177130029,0.0219420750274687,-0.145184217518263,-0.238845808423504,-0.0515226266130214,0.00801297151560876,0,0.156236846987186,12.1401827145487
MT,2-10,harmonic,19,9,0,dg-da,polc-polo,8,0.0762655761545166,-0.0235582133574845,0.176089365666518,0.113783576184726,0.0529995509791364,-0.0422943895019508,0.148293491460224,0.229906800416083,0.0784525252735876,0.0900132612783707,2.48346401593263
MST,4-8,harmonic,28,1.5,0,dg,horiz-vert,8,-0.0685126173901325,-0.267809894342331,0.130784659562066,0.44304650662253,-0.0244617913537218,-0.205601754914273,0.156678172206829,0.758796800927545,0.178998296536166,0.157443334586372,4.03236695828523
MST,4-8,harmonic,28,1.5,0,dg,card-obl,8,-0.174532810038194,-0.34034404111887,-0.00872157895751779,0.0416573781498709,-0.122641658716042,-0.262774255295475,0.0174909378633907,0.0772761867569696,0.143882521861694,0.136506878577047,6.31979231895881
MST,4-8,harmonic,28,1.5,0,dg,rad-tang,8,0.0526105939960815,-0.165581029752379,0.270802217744542,0.586394522111595,-0.00137774330744458,-0.203121075212168,0.200365588597279,0.987566575245986,0.219317730266935,0.141472935107408,3.52702216401858
MST,4-8,harmonic,28,1.5,0,dg,polc-polo,8,0.0635662046016264,-0.0642206021693734,0.191353011372626,0.27793955513837,0.0232950558384691,-0.0577915163361504,0.104381628013089,0.518756521842784,0.0761464100699841,0.132533828323031,19.9306920348871
MST,4-8,harmonic,28,1.5,0,da,horiz-vert,8,-0.0754783097955745,-0.230318329745844,0.0793617101546952,0.286888370206829,-0.0226818523950296,-0.110744264891196,0.0653805601011365,0.561731102989708,0.0654568764753979,0.173258190703764,36.0978317556287
MST,4-8,harmonic,28,1.5,0,da,card-obl,8,0.0340947253228578,-0.0946248705571738,0.162814321202889,0.550966946149336,0.0281942408888982,-0.0394809421822133,0.0958694239600096,0.357378651376865,0.051886776505995,0.144960635179717,37.039163893635
MST,4-8,harmonic,28,1.5,0,da,rad-tang,8,0.21403473064686,0.0911930437165037,0.336876417577216,0.00445938445204969,0.192269231243235,0.0894082230535767,0.295130239432894,0.00308132723738375,0,0.216143419219481,37.7105963913036
MST,4-8,harmonic,28,1.5,0,da,polc-polo,8,-0.0652535432863672,-0.177387662972447,0.0468805763997123,0.211219790553574,-0.0408997736850269,-0.129074579216153,0.0472750318460995,0.309009170223719,0.0668334919483686,0.116291456125317,8.81334172921086
MST,4-8,harmonic,28,1.5,0,dg-da,horiz-vert,8,0.00696569240544197,-0.172156345332593,0.186087730143477,0.929309718958527,0.0138632198824344,-0.0935252167830721,0.121251656547941,0.769045748578511,0,0.23410853092448,42.9283864281421
MST,4-8,harmonic,28,1.5,0,dg-da,card-obl,8,-0.208627535361052,-0.367120420548881,-0.0501346501732218,0.0170190020245562,-0.105570803023601,-0.171152513516647,-0.0399890925305553,0.00665837289069504,0,0.199117336388763,146.792238113858
MST,4-8,harmonic,28,1.5,0,dg-da,rad-tang,8,-0.161424136650778,-0.305142070344345,-0.0177062029572115,0.032658535476511,-0.203859096263376,-0.318780414588088,-0.0889377779386633,0.00406269056230601,0,0.258326477620458,53.9352957158596
MST,4-8,harmonic,28,1.5,0,dg-da,polc-polo,8,0.128819747887994,-0.021121740991058,0.278761236767045,0.0817283217387076,0.0546992549497046,-0.0263936663987137,0.135792176298123,0.154742140200727,0.032832784574827,0.176320499142061,31.6845781500818
MST,2-10,harmonic,21,9,0,dg,horiz-vert,8,-0.0257325541804485,-0.126942381568744,0.0754772732078467,0.566654810585062,-0.02985900750995,-0.120784299341981,0.0610662843220809,0.462868464864746,0.0475683038734431,0.111324339946403,4.57601058274947
MST,2-10,harmonic,21,9,0,dg,card-obl,8,-0.153156898711741,-0.243911147688445,-0.0624026497350375,0.00525281853213594,-0.130407486293956,-0.208639855442551,-0.0521751171453611,0.0055914970857911,0.0642906156462827,0.0874694472434504,5.80491199061808
MST,2-10,harmonic,21,9,0,dg,rad-tang,8,-0.0108800593418883,-0.0609105353138315,0.039150416630055,0.622921721168521,-0.00695912999616421,-0.0477362907342745,0.0338180307419461,0.698584677572731,0,0.08793681708495,47.7758332451239
MST,2-10,harmonic,21,9,0,dg,polc-polo,8,0.0339187476146908,-0.0247018995601517,0.0925393947895332,0.213543843265927,0.0172818298791299,-0.0274231581223558,0.0619868178806157,0.391060509483831,0.0358285021825863,0.0602738884329152,9.5307061679458
MST,2-10,harmonic,21,9,0,da,horiz-vert,8,0.00145929817430837,-0.0843399803145111,0.0872585766631278,0.969042217441636,0.0249259453637394,-0.0125144132105809,0.0623663039380596,0.159430042083014,0,0.115111631064063,123.592206258904
MST,2-10,harmonic,21,9,0,da,card-obl,8,0.00287118552070243,-0.076120448025637,0.0818628190670419,0.933913489411381,0.0184833100552261,-0.047840258128975,0.0848068782394273,0.530978590417516,0.0576285292632862,0.0748759795665249,6.87518600835458
MST,2-10,harmonic,21,9,0,da,rad-tang,8,0.174780683460222,0.0669622085616915,0.282599158358752,0.00643096403461856,0.1632603464768,0.0582168565057205,0.26830383644788,0.00791032647812373,0,0.164388280297491,12.9110017112949
MST,2-10,harmonic,21,9,0,da,polc-polo,8,-0.00825289027938355,-0.0878733911402892,0.0713676105815221,0.813409223523912,-0.00205970350101893,-0.060406615078119,0.0562872080760811,0.935811957123073,0.0221304895959177,0.0926305205871363,13.4891581389879
MST,2-10,harmonic,21,9,0,dg-da,horiz-vert,8,-0.0271918523547569,-0.189966437690133,0.135582732980619,0.704591682030946,-0.0474111982578273,-0.187119771950515,0.0922973754348607,0.448672600707084,0.110747030582712,0.16013680485988,6.43369695304903
MST,2-10,harmonic,21,9,0,dg-da,card-obl,8,-0.156028084232444,-0.240143853972689,-0.0719123144921981,0.00321022114002047,-0.132050510026755,-0.199715245003276,-0.0643857750502343,0.00244148725257132,0,0.11514042086566,18.6320532547842
MST,2-10,harmonic,21,9,0,dg-da,rad-tang,8,-0.18566074280211,-0.277761811010596,-0.0935596745936242,0.00204352796189851,-0.17705273820807,-0.294839724625239,-0.0592657517909013,0.00928870780167212,0,0.186430658686275,15.5789336212211
MST,2-10,harmonic,21,9,0,dg-da,polc-polo,8,0.0421716378940743,-0.0747986348035003,0.159141910591649,0.422130224633678,0.0139812057718333,-0.0914042091739351,0.119366620717602,0.76288416816529,0.0858039540733255,0.110514048749774,4.48277234827778
