area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3a,da,horiz-vert,spec,harmonic,equal,7,-0.000788099192151735,-0.0545440933471975,0.0529678949628941,0.972547032262158,-0.0428002702341409,0.0379077243263152,-0.000788099192151735,-0.0545440933471975,0.0529678949628941,0.972547032262158,0.0084572049073408,-0.0433455178451097,0.0602599276597913,0.703372864476026,0.0452185332702362,0.0365200806464513,1.96088318403411,3,0,4-8,0
V3a,da,card-obl,spec,harmonic,equal,7,-0.00186852006197248,-0.0350364330960302,0.0312993929720853,0.894870925049487,-0.0272551338025382,0.0209012712246938,-0.00186852006197248,-0.0350364330960302,0.0312993929720853,0.894870925049487,-0.0075040104161087,-0.0394870625827891,0.0244790417505717,0.586757874758537,0.0181778477657972,0.0309149446218877,2.31867894604506,3,0,4-8,0
V3a,da,rad-tang,spec,harmonic,equal,7,0.150957391831153,0.0864913741115955,0.215423409550711,0.00122658465877771,0.104292165497101,0.198509457961517,0.150957391831153,0.0864913741115955,0.215423409550711,0.00122658465877771,0.158943013354928,0.0987593578902034,0.219126668819652,0.000651193395358727,0,0.0752542742638076,5.70738740287449,7,0,4-8,0
V3a,da,polc-polo,spec,harmonic,equal,7,-0.00511206942811174,-0.052259459365225,0.0420353205090015,0.799648876232388,-0.0401934931323879,0.0296240567875157,-0.00511206942811174,-0.052259459365225,0.0420353205090015,0.799648876232388,0.0234602540374022,-0.0171927281259403,0.0641132362007446,0.207629340331505,0,0.0615845350887561,16.4089349530167,3,0,4-8,0
V3a,dg,horiz-vert,spec,harmonic,equal,7,-0.0889448609971753,-0.182778852946071,0.00488913095172064,0.059496382710275,-0.152658582651633,-0.0136772951811056,-0.0889448609971753,-0.182778852946071,0.00488913095172064,0.059496382710275,-0.0760530986422828,-0.16598506804461,0.0138788707600441,0.0839700258602764,0.060924381513784,0.081130531588472,2.42181667658662,5,1,2-10,1
V3a,dg,card-obl,spec,harmonic,equal,7,-0.129676496171376,-0.238989711952668,-0.0203632803900844,0.0272372551736029,-0.211602825289473,-0.0511323290596732,-0.129676496171376,-0.238989711952668,-0.0203632803900844,0.0272372551736029,-0.11069043086492,-0.216025028636992,-0.0053558330928493,0.0422594746811526,0.100091844181345,0.0628645758762212,2.28083833130702,6,0,2-10,1
V3a,dg,rad-tang,spec,harmonic,equal,7,0.03775670179392,-0.0140730100278146,0.0895864136156547,0.124940634217561,-0.000704665161406996,0.0768462017297984,0.03775670179392,-0.0140730100278146,0.0895864136156547,0.124940634217561,0.0411349530728028,-0.00991725547643321,0.0921871616220388,0.096139195959526,0.0460090412860513,0.0319970946045842,1.68344435709452,5,0,2-10,1
V3a,dg,polc-polo,spec,harmonic,equal,7,0.0307659088695185,0.0050305191170465,0.0565012986219906,0.0264512938069271,0.0131330017420563,0.0505984146516329,0.0307659088695185,0.0050305191170465,0.0565012986219906,0.0264512938069271,0.0342400334960347,0.0107934943883966,0.0576865726036727,0.0117369193359177,0.0143594012471148,0.0238355176169,3.65604860502507,7,0,2-10,1
V3a,da,horiz-vert,spec,harmonic,equal,7,-0.0117846816149588,-0.0478857669346068,0.0243164037046892,0.454876811814804,-0.0396016404085877,0.0138717897682444,-0.0117846816149588,-0.0478857669346068,0.0243164037046892,0.454876811814804,-0.00633404179143507,-0.0410113750851262,0.028343291502256,0.670595813809617,0.0303661447192416,0.0245276541411791,2.20453687015476,5,0,2-10,1
V3a,da,card-obl,spec,harmonic,equal,7,0.00278189073278508,-0.0238440917168619,0.0294078731824321,0.806756562171338,-0.0153707498984036,0.0232344448326808,0.00278189073278508,-0.0238440917168619,0.0294078731824321,0.806756562171338,0.0011983225873898,-0.0235918513856867,0.0259884965604663,0.909706013312839,0.00855216536418664,0.0274900751389066,3.4667460109158,4,0,2-10,1
