area,experiment,asymmetry,variant,route,weighting,n,mean,t_lo,t_hi,t_p,boot_lo,boot_hi,eq_mean,eq_lo,eq_hi,eq_p,pw_mean,pw_lo,pw_hi,pw_p,tau,mean_sigma,weight_ratio,obs_agree,ci_methods_disagree,band,reportable
V3,dg,rad-tang,roipw,roi,precision,7,0.0797181368870531,0.0451580090069172,0.114278264767189,0.00132601937138054,0.0467845442543662,0.0982072311777192,0.0741548921318754,0.0385370427894489,0.109772741474302,0.00223372853864887,0.0797181368870531,0.0451580090069172,0.114278264767189,0.00132601937138054,0.0270931643688394,0.0273706120242608,1.88594946679958,7,0,2-10,1
V3,dg,polc-polo,roipw,roi,precision,7,0.0254563578853028,-0.00526117563221526,0.0561738914028208,0.0889325578413833,0.00468677798917779,0.0497233231943907,0.0258487622242275,-0.00491769441211461,0.0566152188605695,0.0855525115071794,0.0254563578853028,-0.00526117563221526,0.0561738914028208,0.0889325578413833,0.0314391923658505,0.0108739431977562,1.14671327067687,6,1,2-10,1
V3,da,horiz-vert,roipw,roi,precision,7,-0.0242315440605894,-0.0549972062422944,0.00653411812111558,0.102236356844309,-0.0482683102342154,-0.00178394752685774,-0.0240620206933745,-0.0554384605521927,0.00731441916544366,0.109687149660472,-0.0242315440605894,-0.0549972062422944,0.00653411812111558,0.102236356844309,0.0279556280319605,0.0192214817702645,1.89462835284222,5,1,2-10,1
V3,da,card-obl,roipw,roi,precision,7,-0.0123047046443049,-0.0210570749579921,-0.00355233433061778,0.0138002224105511,-0.0189756653583827,-0.00754798590793321,-0.0128729919707872,-0.0205392876817412,-0.00520669625983321,0.00629501898685078,-0.0123047046443049,-0.0210570749579921,-0.00355233433061778,0.0138002224105511,0,0.0122520653786842,11.3480298159646,7,0,2-10,1
V3,da,rad-tang,roipw,roi,precision,7,0.145417732951922,0.0986235064347732,0.192211959469071,0.000269369707314346,0.134156590875443,0.192610651591586,0.16259666885251,0.123310861947671,0.20188247575735,5.38861617829271e-05,0.145417732951922,0.0986235064347732,0.192211959469071,0.000269369707314346,0,0.0672413600956687,10.6438845833183,7,0,2-10,1
V3,da,polc-polo,roipw,roi,precision,7,0.0155321360529854,-0.0210360107564978,0.0521002828624685,0.338716191588186,-0.00639118690708465,0.0525626590528629,0.0230741275944775,-0.0169649191529326,0.0631131743418875,0.208175504653674,0.0155321360529854,-0.0210360107564978,0.0521002828624685,0.338716191588186,0,0.044910192445357,5.10680943935031,4,0,2-10,1
V3a,dg,horiz-vert,roipw,roi,precision,7,-0.0561467875521064,-0.144466120067415,0.0321725449632017,0.170812842727923,-0.137791173403734,0.0150971574817347,-0.0662972384801571,-0.168006849207626,0.0354123722473114,0.161830395280407,-0.0561467875521064,-0.144466120067415,0.0321725449632017,0.170812842727923,0.0560240291694656,0.0946347575055993,5.58309216883308,5,0,4-8,0
V3a,dg,card-obl,roipw,roi,precision,7,-0.109596383830992,-0.230508801026661,0.0113160333646771,0.0683945328998508,-0.232930889185481,-0.0459130305625222,-0.134975094731433,-0.261716328752057,-0.00823386071080931,0.0403428514753979,-0.109596383830992,-0.230508801026661,0.0113160333646771,0.0683945328998508,0.115185286842241,0.0742456849730015,2.53286042676805,6,1,4-8,0
V3a,dg,rad-tang,roipw,roi,precision,7,0.0218768064434975,-0.0172231124841627,0.0609767253711577,0.220012999402506,-0.017474934495877,0.0508963144710003,0.0142531730298776,-0.031724097617567,0.0602304436773222,0.476849017073525,0.0218768064434975,-0.0172231124841627,0.0609767253711577,0.220012999402506,0.0255583362649583,0.0426403367679385,5.62410632630567,4,0,4-8,0
V3a,dg,polc-polo,roipw,roi,precision,7,0.03228540435775,-0.0171293222462368,0.0817001309617368,0.161002206915083,0.00584233637979481,0.0781544492167292,0.0381084758037541,-0.0120464033255903,0.0882633549330986,0.1123478777224,0.03228540435775,-0.0171293222462368,0.0817001309617368,0.161002206915083,0.0497331836809995,0.021623165763318,1.66100344229095,6,1,4-8,0
V3a,da,horiz-vert,roipw,roi,precision,7,0.014262404520982,-0.0385090658887045,0.0670338749306686,0.532964534570207,-0.0339198157957352,0.0471506392866304,0.0071333349317256,-0.0472472037307939,0.0615138735942451,0.759117048163773,0.014262404520982,-0.0385090658887045,0.0670338749306686,0.532964534570207,0.0463936271502051,0.036125082682885,2.07496909403233,4,0,4-8,0
V3a,da,card-obl,roipw,roi,precision,7,9.49262051672189e-05,-0.0168101911272687,0.0170000435376031,0.989482901062802,-0.0138177506711076,0.0127944049582907,-0.000132143847026392,-0.0179781778421762,0.0177138901481234,0.986131755800817,9.49262051672189e-05,-0.0168101911272687,0.0170000435376031,0.989482901062802,0.00514131356044046,0.0185986905988097,2.80287474230182,4,0,4-8,0
V3a,da,rad-tang,roipw,roi,precision,7,0.168487045264758,0.116946060489966,0.220028030039549,0.000203614974497512,0.102838358140564,0.198647308312102,0.150228397606668,0.0845219891491226,0.215934806064213,0.00138785336022861,0.168487045264758,0.116946060489966,0.220028030039549,0.000203614974497512,0,0.0779198140890562,16.9465865638662,7,0,4-8,0
V3a,da,polc-polo,roipw,roi,precision,7,0.0232455436480663,-0.0217974331538237,0.0682885204499562,0.253521014067408,-0.0353585814220946,0.034386623701455,0.000924207288018651,-0.0462848089409281,0.0481332235169654,0.963348252318171,0.0232455436480663,-0.0217974331538237,0.0682885204499562,0.253521014067408,0,0.0634245900673413,10.2549563744038,3,0,4-8,0
